date,code,name,origin,price,benchmark,savings_pct,airline,depart,return,booking_link,confirmed
2026-08-14,SNN,"Shannon, Ireland",SMF,876,695,-26,UA,2026-09-10,2026-09-22,https://www.aviasales.com/search/SMF1009SNN22091?t=UA17890368001789111800000770SMFORDSNN17900694001790098440000964SNNORDDENSMF_cfbedfa5f5180faf51d08000fbaace3e_72278&search_date=10082026&expected_price_uuid=019feddd-b223-8030-eb0f-255778e68a29&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=_56S-d1Y2ThoEpctXm-Rqg&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=876&marker=741311,
2026-08-14,CIA,"Roma, Italy",IAH,1037,672,-54,LH,2026-09-20,2026-09-26,"https://www.aviasales.com/search/IAH2009CIA26091?t=LH17899185001790004000001005IAHFRAPRGCIA17904594001790587560002556CIASTNLGWMCOIAH_0eddf839b080b7c322ba7804488a2ef8_85500&search_date=11082026&expected_price_uuid=019ff338-a072-8030-e8d4-4758d7845312&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=GmlUZl185rsuJzIuTguHjg&origin_airports=0,1&destination_airports=0,1&expected_price_source=share&expected_price_currency=usd&expected_price=1037&marker=741311",
2026-08-14,RIX,"Riga, Latvia",ATL,722,568,-27,AC,2026-12-01,2026-12-23,https://www.aviasales.com/search/ATL0112RIX23121?t=AC17961297001796216700001030ATLYULBRURIX17980113001798060860001246RIXAMSYYZATL_3f0107e5446b3a880ed27063cb6c8dd5_59596&search_date=10082026&expected_price_uuid=019fede1-53f5-8040-25cd-0d10720bf0e2&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=S832kf-db2YgUNBXLRrkGw&expected_price_source=share&expected_price_currency=usd&expected_price=722&marker=741311,
2026-08-14,BNE,"Brisbane, Australia",SEA,1124,887,-27,AC,2026-09-06,2026-09-13,https://www.aviasales.com/search/SEA0609BNE13091?t=AC17887224001788851100001125SEAYVRBNE17893323001789380300001820BNESYDYVRSEA_b9892dc865ef8361654e77f0c2390a75_92473&search_date=08082026&expected_price_uuid=019fdf44-36b5-8040-277b-7cc77220f977&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=Sy0agSmKeeiro-35rKNtDA&expected_price_source=share&expected_price_currency=usd&expected_price=1124&marker=741311,
2026-08-14,STN,"London, UK",DTW,1229,602,-104,TK,2026-09-11,2026-09-16,"https://www.aviasales.com/search/DTW1109STN16091?t=TK17891601001789293300001920DTWISTSTN17895807001789671000001805STNISTDTW_2bf267b196b96e6deb09253fb13fa88a_101880&search_date=12082026&expected_price_uuid=019ff553-5d2a-8030-618b-550244be775d&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=v7IjxCqzxCLwV4n3waG7ZA&origin_airports=0,1&destination_airports=0,1&expected_price_source=share&expected_price_currency=usd&expected_price=1229&marker=741311",
2026-08-14,ISB,"Islamabad, Pakistan",IAD,1551,647,-140,SV,2026-12-21,2027-01-02,https://www.aviasales.com/search/IAD2112ISB02011?t=SV17978754001798099800003140IADRUHISB17988507001798987500002880ISBRUHIAD_db4a8878fd4650dd27ae898d025c2fa4_128495&search_date=12082026&expected_price_uuid=019ff811-7c7b-8040-a96d-38ae4b9c1769&static_fare_key=TY%7CP0%7CH1%7CL1_2_0%7CCH0%7CR0%7CTBC1&itinerary_key=jmjcs9MCDBNKbD15KWW6Rw&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=1551&marker=741311,
2026-08-14,PVK,"Preveza/Lefkada, Greece",BOS,1109,874,-27,VS,2026-08-21,2026-09-02,https://www.aviasales.com/search/BOS2108PVK02091?t=TP17873538001787477400001640BOSLHRAMSPVK17883564001788446700001925PVKMANBCNLISBOS_bbf2d4516df0d524f011d29a93a66671_92134&search_date=13082026&expected_price_uuid=019ffd8b-93a1-8030-22ec-1b90ac107f1d&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=-pLWxpqPAkVaIl5n9I23rg&expected_price_source=share&expected_price_currency=usd&expected_price=1109&marker=741311,
2026-08-14,MEC,"Manta, Ecuador",MIA,481,377,-28,AV,2026-10-01,2026-10-08,https://www.aviasales.com/search/MIA0110MEC08101?t=AV17908425001790885400000775MIABOGUIOMEC17914932001791588600001530MECUIOBOGMIA_4318ba7b24baeaae287c2d32d7b794ce_39751&search_date=10082026&expected_price_uuid=019febc0-4d4e-8040-a415-164e8e8bf9d3&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=lpH5whL56dcsD3SEaiVAQg&expected_price_source=share&expected_price_currency=usd&expected_price=481&marker=741311,
2026-08-14,GCM,Grand Cayman,JFK,445,344,-29,AA,2026-12-17,2026-12-22,https://www.aviasales.com/search/JFK1712GCM22121?t=AA17974872001797509160000366JFKCLTGCM17979447001797969600000415GCMCLTJFK_710bc0be9855eed07ee40e00a523bfcc_36927&search_date=13082026&expected_price_uuid=019ffcba-2ac6-8040-6e1f-352bf158ad90&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=z1AA3T3BYx7fVwEwo9Z6pg&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=445&marker=741311,
2026-08-14,QRO,"Queretaro, Mexico",DTW,500,254,-97,UA,2026-09-12,2026-09-26,https://www.aviasales.com/search/DTW1209QRO26091?t=UA17891937001789209840000389DTWIAHQRO17903988001790446260000671QROIAHDTW_e5a140451eacd288793ec025200f5066_41462&search_date=12082026&expected_price_uuid=019ff779-1d66-8040-aa2d-00d6e7612f32&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=isq1QLqwRDN1roW0-UWwJA&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=500&marker=741311,
2026-08-14,KTI,"Krong Ta Khmau, Cambodia",MSP,1386,1064,-30,F9,2026-11-02,2026-12-02,https://www.aviasales.com/search/MSP0211KTI02121?t=BR17936422801793791500001707MSPDFWTPEKTI17961702001796256660002221KTIICNSFODENMSP_3812b35abbcca209e7b6da2a09e1284c_114034&search_date=07082026&expected_price_uuid=019fddc0-c1dc-8040-2e33-7c8c1e10f930&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=iFH9B_FPo9SPV9tX_ttLUA&origin_airports=1&destination_airports=0&expected_price_source=share&expected_price_currency=usd&expected_price=1386&marker=741311,
2026-08-14,PMI,"Palma De Mallorca, Spain",IAD,786,598,-31,TP,2026-09-07,2026-09-15,https://www.aviasales.com/search/IAD0709PMI15091?t=TP17888205001788921000001315IADLISPMI17894748001789571400001970PMILISIAD_53d359ed79c63cb1ae5003b32f717965_64812&search_date=11082026&expected_price_uuid=019ff1ae-fb77-8030-6bc0-643c31afe53e&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=8IE3mQm1-9gdGhRYm8P92A&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=786&marker=741311,
2026-08-14,RAR,"Avarua, Cook Islands",PHL,1949,1493,-31,QR,2026-11-10,2026-11-24,https://www.aviasales.com/search/PHL1011RAR24111?t=QR17943435001794514200003145PHLDOHAKLRAR17955108001795704600002930RARSYDDOHPHL_95c0e9c1406c0923dac244c4fa245ac0_161897&search_date=14082026&expected_price_uuid=019ffd9f-6d4f-8040-2017-10cb4217897a&static_fare_key=TY%7CP0%7CH1%7CL1_2_46%7CCH0%7CR0%7CTBC1&itinerary_key=gQ-JowhR9uvMCKp3XHfr9Q&expected_price_source=share&expected_price_currency=usd&expected_price=1949&marker=741311,
2026-08-14,TRN,"Torino, Italy",IAH,875,665,-32,TK,2026-11-19,2026-11-30,https://www.aviasales.com/search/IAH1911TRN30111?t=TK17951001001795195500001170IAHISTTRN17960367001796130600001985TRNISTIAH_eaa36427a4d3e76f7ac71899e257c884_72687&search_date=14082026&expected_price_uuid=019ffd97-eb9d-8040-2fa2-b814d57e4221&static_fare_key=TY%7CP0%7CH1%7CL1_2_46%7CCH1%7CR0%7CTBC1&itinerary_key=YxRFXtcB4akQTEZO_RhYgg&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=875&marker=741311,
2026-08-14,BKO,"Senou, Mali",SEA,1852,1389,-33,AS,2026-08-14,2026-09-14,https://www.aviasales.com/search/SEA1408BKO14091?t=ET17867473801786938900002772SEAIADADDBKO17893767001789465020001892BKOLFWIADSEA_f90283c05c9d837029b0871cb7760723_153852&search_date=13082026&expected_price_uuid=019ffc49-b29c-8040-28d8-1e84593f05da&static_fare_key=TY%7CP0%7CH1%7CL1_2_0%7CCH0%7CR0%7CTBC1&itinerary_key=tdoY2yrbelczZW1MH5zwBA&expected_price_source=share&expected_price_currency=usd&expected_price=1852&marker=741311,
2026-08-14,DPS,"Bali, Indonesia",LAX,1035,767,-35,NH,2027-07-17,2027-07-30,https://www.aviasales.com/search/LAX1707DPS30071?t=NH18158445001816000500001700LAXHNDCGKDPS18169656001817033100002025DPSCGKNRTLAX_695ecf7cc39890a1d44f0154198a3ba0_85426&search_date=11082026&expected_price_uuid=019fef31-0f09-8040-6e91-0681ae9e1f21&static_fare_key=TY%7CP0%7CH1%7CL1_2_0%7CCH0%7CR0%7CTBC1&itinerary_key=50S8ioIkzFX2ERoWwF7gJg&expected_price_source=share&expected_price_currency=usd&expected_price=1035&marker=741311,
2026-08-14,VOG,"Volgograd, Russia",PDX,2378,1761,-35,DE,2026-08-22,2026-08-29,https://www.aviasales.com/search/PDX2208VOG29081?t=DE17874114001787600400002550PDXFRASAWLEDVOG17880357001788112200001875VOGLEDSAWARNKEFPDX_b5b0ba3fa9c9c5e9734684b9533a0bb0_194066&search_date=09082026&expected_price_uuid=019fe65b-8f66-8050-6835-6e048d485b6f&static_fare_key=TY%7CP1%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=v8lCLqrunbWEYsCiqxMLiQ&expected_price_source=share&expected_price_currency=usd&expected_price=2378&marker=741311,
2026-08-14,DBV,"Dubrovnik, Croatia",SLC,1005,740,-36,UA,2026-09-09,2026-09-18,https://www.aviasales.com/search/SLC0909DBV18091?t=UA17889504001789056900001295SLCDENMUCDBV17897511001789842960002011DBVMUCDENSLC_8a769dbec244cb84804ef2ba7ff3af22_82718&search_date=08082026&expected_price_uuid=019fe009-b784-8040-a9d0-bf7c6f1d3231&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=nwpQtCLIdw7Pop9d6h0N5Q&expected_price_source=share&expected_price_currency=usd&expected_price=1005&marker=741311,
2026-08-14,HUX,"Huatulco, Mexico",SFO,751,552,-36,AM,2027-02-14,2027-02-21,https://www.aviasales.com/search/SFO1402HUX21021?t=Y418026044201802684940001222SFOGDLMEXHUX18032234401803328920001878HUXMEXLAXSFO_5d20725e7a6c2b56339bfdb513ed4816_61792&search_date=08082026&expected_price_uuid=019fe22b-c510-8040-2281-69236e4c5d1e&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=FBom9dSy4TfKZYvfYbFztw&expected_price_source=share&expected_price_currency=usd&expected_price=751&marker=741311,
2026-08-14,SLP,"San Luis Potosi, Mexico",IAH,412,302,-36,AA,2026-10-16,2026-10-18,https://www.aviasales.com/search/IAH1610SLP18101?t=AA17921340001792149360000316IAHDFWSLP17923251601792355340000443SLPDFWIAH_a378388b7212a4ef21897ce6c05fc44b_33980&search_date=12082026&expected_price_uuid=019ff359-0585-8040-af59-efa2044d425a&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=4aaB0_mhQVCt8Eb7g0JgUA&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=412&marker=741311,
2026-08-14,BGO,"Bergen, Norway",SLC,1051,767,-37,AA,2026-09-04,2026-09-15,https://www.aviasales.com/search/SLC0409BGO15091?t=AY17885272801788632100001267SLCORDHELBGO17895072001789602300002065BGOHELDFWSLC_a9d0e7b2fb188b5ca6829bd9625c94b9_85747&search_date=09082026&expected_price_uuid=019fe808-9bc5-8040-a871-9c0d127b402a&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=4v-W-n1E1UIJ3ijwF0qE0A&expected_price_source=share&expected_price_currency=usd&expected_price=1051&marker=741311,
2026-08-14,CTA,"Catania, Italy",MSY,1188,860,-38,UA,2027-01-08,2027-01-12,https://www.aviasales.com/search/MSY0801CTA12011?t=UA17994116401799493600000946MSYIADFRACTA17997336001799780040001194CTAFCOIADMSY_c58ca7996ed5eebcdaf7fc40e32b18e0_98679&search_date=14082026&expected_price_uuid=019ffedf-2170-8040-266c-1af76f54a3f0&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=x5E6UNUvSMfMClqgtrZR-w&expected_price_source=share&expected_price_currency=usd&expected_price=1188&marker=741311,
2026-08-14,YXE,"Saskatoon, Canada",PHL,763,532,-43,F9,2026-08-15,2026-09-01,https://www.aviasales.com/search/PHL1508YXE01091?t=WS17867751001786835400001125PHLATLMSPYYCYXE17882526001788301980000703YXEYYCATLPHL_3c1fe3c46003e0337f1a00635a0c43ed_62769&search_date=07082026&expected_price_uuid=019fde8a-658d-8030-e592-c0b1d2311990&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=rnbJVfNH6iGfx7Y6bKqplw&expected_price_source=share&expected_price_currency=usd&expected_price=763&marker=741311,
2026-08-14,EIS,"Road Town, Virgin Islands",LAX,913,628,-45,UA,2027-02-06,2027-02-13,https://www.aviasales.com/search/LAX0602EIS13021?t=UA18019566001802029500000975LAXIADSXMEIS18025029001802563740001254EISSXMORDLAX_21ac50fc8b65ef9fe160c3dda4105ae1_76747&search_date=14082026&expected_price_uuid=01a00091-3c51-8030-6cfc-dfaacac19454&static_fare_key=TY%7CP1%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=lwQG2rtBbElycsLhBvbQJQ&expected_price_source=share&expected_price_currency=usd&expected_price=913&marker=741311,
2026-08-14,MVD,"Montevideo, Uruguay",IAD,868,592,-47,CM,2026-09-15,2026-10-11,https://www.aviasales.com/search/IAD1509MVD11101?t=CM17894900401789543560000832IADPTYMVD17917126201791778800001163MVDPTYIAD_0ba75dc2792c6b18acda64b741c9b9f8_72094&search_date=13082026&expected_price_uuid=019ffc7a-fb9e-8040-a1c7-28321fadeeea&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=gxE3DvUeAzRvN6sh4c6umw&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=868&marker=741311,
2026-08-14,GYN,"Goiania, Brazil",BOS,1325,901,-47,AC,2026-12-30,2027-01-20,https://www.aviasales.com/search/BOS3012GYN20011?t=AC17986287001798742400001775BOSYYZGRUGYN18004449001800525480001463GYNGRUYULBOS_fbe1b6a7856f68db4462041a5d595b74_110091&search_date=13082026&expected_price_uuid=019ffd13-033c-8040-2c6b-0c80a2a6a6ce&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=1JD3-A0rLWT85RaxGRKhuQ&expected_price_source=share&expected_price_currency=usd&expected_price=1325&marker=741311,
2026-08-14,ADL,"Adelaide, Australia",DFW,1897,1281,-48,AA,2026-12-22,2027-01-08,https://www.aviasales.com/search/DFW2212ADL08011?t=QF17979762001798135500001665DFWBNEADL17994342001799485500001845ADLBNEDFW_23c0f9e35823e38e333ebc774786f876_157228&search_date=13082026&expected_price_uuid=019ff930-0064-8030-eb17-a41c8079caae&static_fare_key=TY%7CP0%7CH1%7CL1_1_32%7CCH0%7CR0%7CTBC1&itinerary_key=I_M06H9Jy4zd7c_bE5p9XQ&expected_price_source=share&expected_price_currency=usd&expected_price=1897&marker=741311,
2026-08-14,CMW,"Camaguey, Cuba",DEN,751,507,-48,AA,2027-02-12,2027-02-20,https://www.aviasales.com/search/DEN1202CMW20021?t=AA18024767401802613300002156DENCLTMIACMW18031353001803235980001798CMWMIACLTDEN_7906259eb38dbc7adf3c077c178a1995_63263&search_date=14082026&expected_price_uuid=01a00141-f7b5-8040-246a-1b3b468ae190&static_fare_key=TY%7CP0%7CH1%7CL1_1_23%7CCH0%7CR0%7CTBC1&itinerary_key=-TmqatojrCuYKQvu0Acj4w&expected_price_source=share&expected_price_currency=usd&expected_price=751&marker=741311,
2026-08-14,BSL,"Bale/Mulhouse, France",SNA,1370,927,-48,UA,2026-12-28,2027-01-08,"https://www.aviasales.com/search/SNA2812BSL08011?t=AS17984475601798560300001339SNADENMUCBSL17994237001799529960002311BSLLHRSEASNA_eb54132025b3c694a743db38c72287e6_112977&search_date=11082026&expected_price_uuid=019ff301-d38e-8040-2328-69e148433b3f&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=IHDW2Eo59S233R5LRhKnVg&origin_airports=0,1&destination_airports=0,1&expected_price_source=share&expected_price_currency=usd&expected_price=1370&marker=741311",
2026-08-14,MFM,"Taipa, Macao",HNL,1345,891,-51,AS,2026-09-01,2026-09-19,https://www.aviasales.com/search/HNL0109MFM19091?t=JX17882781001788439800001615HNLHNDICNMFM17898510001789943040002614MFMTPESFOHNL_34e85fa23fe1e8303031143bbfd5e852_111119&search_date=10082026&expected_price_uuid=019febb0-9584-8030-e577-70b39893e5dc&static_fare_key=TY%7CP1%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=NFzB4ii__MG89Y7n9iLvag&expected_price_source=share&expected_price_currency=usd&expected_price=1345&marker=741311,
2026-08-14,HMO,"Hermosillo, Mexico",TPA,566,373,-52,F9,2026-11-01,2026-11-08,https://www.aviasales.com/search/TPA0111HMO08111?t=F917935164001793692380003053TPAATLIAHMTYHMO17941270201794310140002932HMOMTYIAHATLTPA_ff4912468f841f13705df70d26941bdf_47041&search_date=14082026&expected_price_uuid=019ffec4-30ca-8030-2043-7c4507a617c8&static_fare_key=TY%7CP1%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=FUal4UgccdMHMuMSCB6rDA&expected_price_source=share&expected_price_currency=usd&expected_price=566&marker=741311,
2026-08-14,TGU,"Tegucigalpa, Honduras",IAH,1582,1028,-54,UA,2026-11-14,2026-11-15,https://www.aviasales.com/search/IAH1411TGU15111?t=AA17946408001794680400000660IAHDFWRTBTGU17947479001794873480002093TGURTBSAPMIAIAH_7c8bc45a9fb5f5b49659cfe57fb745e0_131101&search_date=12082026&expected_price_uuid=019ff7c1-a4b8-8040-aafe-c89fbb57ff99&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=30Q4hTSbrViXX-X6pybjrw&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=1582&marker=741311,
2026-08-14,CJC,"Calama, Chile",SJC,3084,1934,-59,LA,2026-11-20,2026-11-27,https://www.aviasales.com/search/SJC2011CJC27111?t=LA17951676001795256040001174SJCLAXSCLCJC17958059401795900980001884CJCSCLLAXSFO_6c29fbe9a00be252eee460a9fe4b53c2_253690&search_date=08082026&expected_price_uuid=019fe2ac-1399-8040-aef2-b6fd7cf1d5a1&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=BctB-xg7fy2kskPCmlnw_A&expected_price_source=share&expected_price_currency=usd&expected_price=3084&marker=741311,
2026-08-14,FOR,"Fortaleza, Brazil",ORD,1104,670,-65,AV,2026-10-25,2026-10-31,https://www.aviasales.com/search/ORD2510FOR31101?t=DM17929704001793145000002790ORDBOGBELFOR17934144001793568000002740FORGRUPUJORD_c8c55c2263a4fc23b3c0bf171867ec0e_91017&search_date=12082026&expected_price_uuid=019ff42b-32b9-8030-238d-8c902d6be804&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=ya1eTLSKxJZL2tyVxwRe1Q&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=1104&marker=741311,
2026-08-14,SBH,"Gustavia, Saint Barthélemy",FLL,1878,1131,-66,UA,2026-09-26,2026-09-30,https://www.aviasales.com/search/FLL2609SBH30091?t=UA17904213001790517600001605FLLIAHSJUSBH17907792001790854980001263SBHSJUEWRFLL_6bb116695010d6a52ac2f217cf546b58_155976&search_date=13082026&expected_price_uuid=019ffc18-ff97-8050-6720-f7eff05a9011&static_fare_key=TY%7CP1%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=Vj0fh8kkoLnC5YRPCtPDRQ&expected_price_source=share&expected_price_currency=usd&expected_price=1878&marker=741311,
2026-08-14,DSS,"Diass, Senegal",RDU,1889,1052,-80,AA,2026-12-20,2026-12-31,https://www.aviasales.com/search/RDU2012DSS31121?t=BA17977710601797889800001679RDUJFKMADDSS17987571001798824600001425DSSMADLHRRDU_95a682dba4727a93a3457dd8faf3e715_156917&search_date=13082026&expected_price_uuid=019ffd13-c664-8040-acca-c8ba1b837c19&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=51PVHLy57wMvwG07Fy4O1g&origin_airports=1&destination_airports=0&expected_price_source=share&expected_price_currency=usd&expected_price=1889&marker=741311,
2026-08-14,CCU,"Kolkata, India",MSY,2393,1304,-84,AA,2026-12-17,2027-01-05,https://www.aviasales.com/search/MSY1712CCU05011?t=QR17975024401797645300001691MSYDCAIADDOHCCU17991195001799174880001613CCUDOHDFWMSY_79e52ea4bb3a0d1f76f4f397555ce539_196885&search_date=09082026&expected_price_uuid=019fe4be-7e9f-8040-6d9e-ad17aa7f47ff&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=hKX-Q8OwzgefiowArEPLyg&expected_price_source=share&expected_price_currency=usd&expected_price=2393&marker=741311,
2026-08-14,CGO,"Zhengzhou, China",BWI,1385,738,-88,AA,2027-02-12,2027-02-15,https://www.aviasales.com/search/BWI1202CGO15021?t=CX18024532201802617200001953BWIDFWHKGCGO18026934001802771400002080CGOICNIAD_f19df044425f8ebde4dac44777b28a8e_116434&search_date=14082026&expected_price_uuid=01a00086-1e9f-8040-235b-39ba1a48f125&static_fare_key=TY%7CP0%7CH1%7CL1_1_23%7CCH1%7CR1%7CTBC1&itinerary_key=wXIiP_Dscp4bG3VPXFVF8Q&expected_price_source=share&expected_price_currency=usd&expected_price=1385&marker=741311,
2026-08-14,NAT,"São Gonçalo do Amarante, Brazil",DEN,1662,879,-89,Y4,2026-12-24,2027-01-12,https://www.aviasales.com/search/DEN2412NAT12011?t=LA17981152801798277700002467DENMEXSCLAEPNAT17997756001799923560002706NATGRUPUJCUNMEXDEN_393556d97e63f23330d038ae7f2b157b_137790&search_date=13082026&expected_price_uuid=019ff92d-3b2f-8030-621c-9294b176439d&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=kpRWpDabe4GP9fjdSfWiWA&expected_price_source=share&expected_price_currency=usd&expected_price=1662&marker=741311,
2026-08-14,KUF,"Samara, Russia",TPA,4842,1730,-180,UA,2026-11-22,2026-12-25,https://www.aviasales.com/search/TPA2211KUF25121?t=EK17953308001795492500002155TPAIAHDXBKUF17981745001798320960002981KUFDXBIAHTPA_e95570ab2de989a7430845a52fb5b2bc_395125&search_date=09082026&expected_price_uuid=019fe826-29ff-8040-6ffc-091f9c9af0a4&static_fare_key=TY%7CP0%7CH1%7CL1_1_0%7CCH1%7CR1%7CTBC1&itinerary_key=yKy0v7SisE7W_yM1s52elA&expected_price_source=share&expected_price_currency=usd&expected_price=4842&marker=741311,
